Time / min,4COPh-ArOPh,Product,Mass Balance
175.24148333333335,56.27094255058302,79.3554095176456,135.6263520682286
175.49565,56.554860776764585,79.81037857281798,136.36523934958257
175.74446666666668,56.27195836167339,79.68890693184775,135.96086529352115
175.99166666666667,56.04406786962821,80.53498182831561,136.57904969794382
176.24629999999996,56.08357590853947,80.36136639371519,136.44494230225467
176.49388333333337,55.8894993464786,80.3295552053808,136.21905455185941
176.74166666666667,56.00137993791158,80.16723408110722,136.1686140190188
176.98943333333335,55.52610765893818,80.73783825936007,136.26394591829825
177.24443333333335,55.830843126634996,80.34947805694078,136.18032118357578
177.4926166666667,55.59359653595692,80.81912202914788,136.4127185651048
177.74043333333333,54.90549804338924,80.98909062468822,135.89458866807746
177.99613333333335,55.86280258852421,80.49939499248134,136.36219758100555
178.24343333333334,55.07177897894734,80.83165465085384,135.90343362980119
178.49061666666668,54.6441589912189,80.79181641047444,135.43597540169333
178.74569999999997,54.902314832154765,81.1085580144686,136.01087284662336
178.99323333333334,54.85042704749652,81.08444421971674,135.93487126721325
179.24096666666665,55.151534921566395,81.57625557605411,136.7277904976205
179.49683333333334,54.09972749960497,81.47531274759245,135.57504024719742
179.74389999999997,54.80869980939493,81.67485027924381,136.48355008863874
179.9921333333333,54.13487171974543,81.86742972894668,136.0023014486921
180.24655,54.477838109009845,81.82071387673828,136.29855198574813
180.4950166666667,54.60495911830397,81.5114659395458,136.11642505784977
180.7426,54.188653409236416,81.81077287850526,135.99942628774167
180.9971666666667,53.77731391591721,82.23611130392104,136.01342521983824
181.24471666666668,53.89762634956639,82.05588527358027,135.95351162314665
181.4924333333333,53.87685844909231,82.0839694353482,135.9608278844405
181.74785,53.890161089665334,82.1464941364646,136.03665522612994
181.99608333333333,54.04130825476888,82.30532587847398,136.34663413324284
182.24330000000003,53.412448329805926,82.45163657012274,135.86408489992868
182.49068333333332,53.4577862537339,82.45971280308073,135.91749905681462
182.74586666666667,53.79936870772382,82.54868387569553,136.34805258341936
182.99433333333334,53.49096932752215,82.92330401720211,136.41427334472428
183.24161666666666,53.70749972848834,83.01999095052129,136.72749067900963
183.49625000000003,53.06398697203997,83.03494223958684,136.0989292116268
183.744,53.15653311346659,83.0674599285431,136.22399304200968
183.9917166666667,53.16106908867362,83.17096049529046,136.33202958396407
184.24673333333334,53.44123191316145,82.91072860913255,136.351960522294
184.49491666666665,52.540456348618704,83.25606293439249,135.7965192830112
184.74240000000003,52.570108096695506,83.78729266563926,136.35740076233475
184.99809999999997,52.84505516645401,83.39743801825354,136.24249318470754
185.24526666666668,52.216647438539205,83.28547192091746,135.50211935945666
185.4935,52.2388951159109,83.76195238046613,136.00084749637702
185.74786666666665,52.229431838414754,83.65325320866063,135.88268504707537
185.99641666666668,52.42766539407304,83.63840861752028,136.06607401159332
186.24375,52.27881734806067,84.26443281371735,136.54325016177802
186.4983833333333,52.33828504149057,83.94483115612837,136.28311619761894
186.74616666666668,52.40070667576105,83.86462238713997,136.26532906290103
