Time / min,4-SO2Me-ArOPh,Product,Mass Balance
146.8024167,0.774935567,118.8192742,119.5942097
147.0531667,1.004718349,118.8180264,119.8227447
147.3040167,0.910757395,118.8586431,119.7694005
147.5537,0.906998981,118.7910199,119.6980188
147.8044667,0.651631869,118.9459539,119.5975857
148.0553667,0.55533507,119.1258474,119.6811825
148.3060667,1.040327282,118.8149766,119.8553039
148.5570333,0.85784409,118.9087831,119.7666272
148.80775,0.843823579,118.8720645,119.7158881
149.0513667,0.66176221,119.2217901,119.8835524
149.3021167,0.866763314,118.7382877,119.605051
149.5536333,0.790318728,118.8385922,119.6289109
149.80455,0.766392815,118.9184101,119.6848029
150.0552833,0.876815909,118.9749046,119.8517205
150.3060333,1.02435498,118.7762486,119.8006036
150.5557167,0.922935662,118.7182622,119.6411979
150.8065833,0.83412858,118.8157861,119.6499147
151.0573833,0.581374324,119.0043155,119.5856899
151.3081333,0.844518479,118.9185767,119.7630952
151.5518833,0.77719805,118.946589,119.723787
151.8026833,0.787473543,118.9847844,119.772258
152.05345,0.609854737,119.1834828,119.7933375
152.30435,0.785492599,119.0210765,119.8065691
152.5547,0.676023025,119.1051721,119.7811951
152.80545,0.567564216,119.0781195,119.6456837
153.0561667,0.468944295,119.2930711,119.7620154
153.30695,0.675333366,119.0592271,119.7345604
153.5581833,0.686160575,119.0801735,119.7663341
153.8091167,0.638674032,119.1455913,119.7842653
154.0525,0.666023437,119.1254716,119.791495
154.3033,0.929992619,118.9299944,119.859987
154.5534667,0.344561619,119.4265044,119.771066
154.8042667,0.612522894,119.3069453,119.9194682
155.0549833,0.63238189,119.2989324,119.9313142
155.3057333,0.528606973,119.3916899,119.9202969
155.5570333,0.375223194,119.4381927,119.8134159
155.8078167,0.578291537,119.3813994,119.959691
156.05895,0.433864246,119.4285205,119.8623847
156.3097333,0.383153952,119.3642082,119.7473622
156.5520833,0.815912071,119.3430659,120.158978
156.8029333,0.534133424,119.5752237,120.1093571
157.0537,0.704963525,119.2120587,119.9170222
157.3044667,0.237235646,119.5697497,119.8069854
157.5552833,0.751301187,119.3651454,120.1164466
157.8061167,0.712915015,119.3189907,120.0319057
158.05695,0.43193224,119.6079861,120.0399183
158.308,0.488548338,119.4515703,119.9401186
158.5593667,0.626831322,119.4119734,120.0388048
158.8101833,0.296190307,119.6902734,119.9864638
159.0597833,0.666866714,119.2099183,119.876785
159.3036667,0.643862073,119.5212745,120.1651366
159.554,0.592936019,119.3289737,119.9219097
159.8049,0.541882934,119.415201,119.9570839
160.05575,0.630757129,119.3294409,119.960198
160.3066167,0.602769171,119.2857314,119.8885006
160.5567333,0.530261487,119.5186501,120.0489115
160.8074667,0.541203428,119.5527137,120.0939171
161.0583,0.645923409,119.3863682,120.0322916
161.3090667,0.602790368,119.4438382,120.0466286
161.5604333,0.48135762,119.4652813,119.9466389
161.8039167,0.516466181,119.3488269,119.8652931
162.0550167,0.35862935,119.549465,119.9080943
162.3046167,0.634021021,119.4048251,120.0388462
162.5553333,0.301782244,119.5894066,119.8911888
162.8061333,0.382772872,119.691317,120.0740899
163.057,0.075675543,119.7380711,119.8137466
163.3078333,0.361494814,119.4452208,119.8067156
163.5587333,0.349383756,119.6812401,120.0306239
163.80955,0.391899194,119.4752308,119.86713
164.0604167,0.363243531,119.5370011,119.9002446
164.3113833,0.427367542,119.4513592,119.8787267
164.55385,0.453177304,119.5212783,119.9744556
164.80465,0.400438369,119.355021,119.7554593
165.0558167,0.094811706,119.7479674,119.8427791
165.30665,0.273539393,119.5844405,119.8579799
165.5574833,0.264733814,119.4616836,119.7264174
165.80835,0.31661854,119.5188507,119.8354693
166.05925,0.228130631,119.6608208,119.8889515
166.3088167,0.28614809,119.6389032,119.9250513
166.55985,0.33015917,119.6144301,119.9445893
166.8107167,0.317780752,119.5935532,119.9113339
167.0616333,0.128753836,119.6207828,119.7495367
167.3051,0.313465711,119.4071035,119.7205692
167.5561333,0.269552057,119.556694,119.826246
167.8056167,0.205191392,119.6444942,119.8496856
168.0562667,0.118994416,119.713722,119.8327164
168.3069,0.412007312,119.4840119,119.8960192
168.5576333,0.26800232,119.6374499,119.9054522
168.8085,0.47235135,119.506543,119.9788944
169.0594,0.180572608,119.8044796,119.9850522
169.3102667,0.376127303,119.4505776,119.8267049
169.5602333,0.15054625,119.5796046,119.7301508
169.8109833,0.146058852,119.7668679,119.9129268
170.0619333,0.248024015,119.6616667,119.9096907
170.3054,0.431285096,119.512353,119.9436381
170.5553833,0.155286848,119.7443732,119.8996601
170.80605,0.305419207,119.5601227,119.8655419
171.0569333,0.051087138,119.8122501,119.8633372
171.3078,0.344182455,119.5923994,119.9365818
171.5586833,0.322344649,119.452971,119.7753157
171.8096167,0.243929025,119.576411,119.82034
172.0605167,0.494620212,119.4689927,119.9636129
172.3098667,0.376920733,119.5141058,119.8910266
172.5605833,-0.089252704,119.5515573,119.4623046
172.81145,0.122097533,119.7706578,119.8927553
173.06265,0.274837109,119.6203402,119.8951773
173.3124833,0.071923366,119.7412727,119.8131961
173.5556667,0.487085552,119.5322811,120.0193667
173.8063,0.149672764,119.5884439,119.7381167
174.0572,0.124844721,119.6519884,119.7768331
174.3080667,0.228425539,119.4405785,119.6690041
174.5589667,0.147987654,119.5815269,119.7295145
174.80985,0.117113706,119.805599,119.9227128
175.0595,0.364367776,119.5757147,119.9400825
175.3100167,0.115881351,119.7014016,119.817283
175.5606667,0.327410863,119.594055,119.9214659
175.8114833,-0.006996532,119.872055,119.8650584
176.0627,0.443917321,119.4751136,119.919031
176.3125333,0.199071336,119.6649724,119.8640437
176.5642333,0.099720973,119.7623061,119.8620271
176.8066167,0.137133698,119.6452373,119.782371
177.0575167,0.107497584,119.7107129,119.8182105
177.3085,0.264974925,119.6331183,119.8980932
177.5594,-0.025749865,119.6788568,119.653107
177.8088,0.10982703,119.7604233,119.8702503
178.0593333,0.154110662,119.7227386,119.8768493
178.3102333,0.362088469,119.5114012,119.8734896
178.5609167,0.211288411,119.8021007,120.0133892
178.81185,0.221852504,119.6567001,119.8785526
179.06275,0.273663148,119.5431136,119.8167767
179.3136333,0.04485195,119.8008781,119.84573
179.5634667,0.046816476,119.8433605,119.890177
179.81435,0.325077627,119.7983024,120.12338
180.0582,0.13172468,119.707263,119.8389876
180.3075833,0.195335447,119.6460909,119.8414264
180.5587667,0.094315,119.6290365,119.7233515
180.8097167,0.113774235,119.6577611,119.7715353
181.0596333,0.029693374,119.7301571,119.7598505
181.3105333,0.141882883,119.6575065,119.7993893
181.5606,0.048954811,119.6745208,119.7234756
181.81135,-0.141275162,119.9757756,119.8345004
182.0624667,-0.052137647,119.735886,119.6837483
182.3134,0.110798118,119.7544201,119.8652182
182.564,0.182387649,119.7071888,119.8895765
182.8150167,0.434050597,119.468686,119.9027366
183.0644,0.441356741,119.541851,119.9832077
183.3083167,0.065279833,119.8156716,119.8809515
183.5592833,0.162857125,119.7877459,119.950603
183.8089,0.155744452,119.8142113,119.9699557
184.0595167,-0.133120003,120.0506128,119.9174928
184.3101667,0.089054752,119.6737005,119.7627553
184.56095,0.170690128,119.74783,119.9185201
184.8118667,0.026426038,119.8156035,119.8420295
185.0627833,0.203233126,119.6255968,119.82883
185.3136833,-0.027089417,119.8374074,119.810318
185.5635,0.090055327,119.7826503,119.8727057
185.8144167,0.042306038,119.7633624,119.8056684
186.0654167,-0.013882896,119.8717146,119.8578317
186.3153167,0.007287476,119.8082551,119.8155425
186.5586,0.095591353,119.7786428,119.8742341
186.8095833,0.068482154,119.739371,119.8078531
187.0605,0.085695439,119.790631,119.8763265
187.3103667,0.009811169,119.7978675,119.8076787
187.5607,0.189789556,119.7363226,119.9261121
187.81135,0.084190327,119.8281647,119.9123551
188.0621167,0.197888712,119.7060362,119.9039249
188.3130333,0.217124343,119.7411868,119.9583112
188.5640667,-0.014420381,119.7591678,119.7447474
188.81395,0.1792602,119.7192467,119.8985069
189.06515,-0.071527992,119.8722532,119.8007252
189.3161,-0.029400525,119.8901914,119.8607909
189.5655833,0.195338027,119.6796716,119.8750096
189.8090167,0.098238476,120.0179294,120.1161679
190.0599667,0.051583988,119.8039517,119.8555357
190.3109833,-0.196026801,119.971566,119.7755392
190.56075,-0.233474192,120.0016041,119.7681299
190.8116333,-0.017640073,120.0445989,120.0269589
191.0618,0.246491552,119.8074557,120.0539473
191.3127,-0.07314156,120.0145602,119.9414187
191.5631,0.005123652,119.8581789,119.8633026
191.8136667,0.151878386,119.6866156,119.838494
192.0642667,0.344649003,119.5818135,119.9264625
192.3149833,-0.278505902,120.1124024,119.8338965
192.5658833,0.071107973,119.6709528,119.7420608
192.8167667,-0.183310042,120.0098931,119.8265831
193.0594833,0.118725631,119.7977135,119.9164392
193.3103833,0.206764337,119.6973982,119.9041625
193.56105,0.180294564,119.7638212,119.9441158
193.8119833,-0.107187389,119.9278073,119.8206199
194.0628667,-0.164853767,119.9747543,119.8099006
194.3125,0.107172063,119.6621857,119.7693578
194.5636,0.188570877,119.7203262,119.9088971
194.8144833,0.15640684,119.8883847,120.0447915
195.06445,-0.032227648,119.7494732,119.7172456
195.3153833,0.111765208,119.8700039,119.9817691
195.5664167,0.111477398,120.0632698,120.1747472
195.81605,-0.032893114,119.9553397,119.9224465
196.0666333,0.300235414,119.7028183,120.0030537
196.3099,0.06115526,119.8787734,119.9399287
196.5610667,0.094127063,119.8367771,119.9309042
196.812,0.074928718,119.7781659,119.8530946
197.0629,0.055452992,119.855192,119.910645
197.3122833,0.190649126,119.8119047,120.0025538
197.5636,-0.146356746,120.1059001,119.9595434
197.8145,0.327875466,119.6258775,119.9537529
198.0644833,-0.111883044,119.9608883,119.8490053
198.3154167,0.141254589,119.8825843,120.0238389
198.56645,0.076681394,119.9801478,120.0568292
198.8160333,0.440600514,119.5384814,119.9790819
199.0666,0.091079513,119.7028751,119.7939546
199.3173,-0.092732401,119.9947504,119.902018
199.5611333,0.211520835,119.6598359,119.8713568
199.8120333,0.136353793,119.7074443,119.8437981
200.0616667,0.152128104,119.738253,119.8903811
200.3122833,-0.066771418,119.8292275,119.7624561
200.56365,-0.004290416,119.8142805,119.8099901
200.8135167,0.031189175,119.8106621,119.8418512
201.0646833,-0.047953325,119.9269439,119.8789906
201.3155833,0.207992408,119.8427709,120.0507633
201.5653833,-0.062755271,119.9012778,119.8385226
201.8163667,0.01973728,119.8478598,119.8675971
202.0672667,-0.264075994,120.0735031,119.8094271
202.3171667,0.034799456,119.8539874,119.8887868
