T,A,P
396.6765167,105.0644004,14.61542916
397.1756667,105.3491089,14.96000427
397.6756667,105.1766768,14.88120713
398.1746333,105.2593767,14.72462194
398.6743333,105.4477299,14.77319284
399.1740167,105.294199,14.73381451
399.6746667,105.2587598,14.82987176
400.1736167,105.2375126,14.84472724
400.67335,105.1564268,14.96550572
401.1735,105.1384433,14.76984736
401.6727333,105.2112003,14.84081762
402.1735667,105.217544,14.96730185
402.6733667,105.4321009,15.07698427
403.1725333,105.1877478,14.83687799
403.67915,105.3491477,15.06679796
404.1799833,105.0077574,14.90617494
404.6797,105.3624232,15.08841145
405.1788333,105.0673745,15.09210288
405.67885,105.3472146,14.83340401
406.1779833,105.0976465,14.82628415
406.6777333,105.2726772,15.02913547
407.1775,105.0792556,15.12379388
407.6778333,105.0170501,15.17151992
408.17785,105.2434533,15.2100644
408.6775833,105.0277098,14.82597611
409.1767333,105.1264596,15.18844505
409.6761,104.9739493,15.25817515
410.1768167,104.8599087,15.06371667
410.67655,105.0590781,15.0446876
411.1756833,104.9311984,15.19936173
411.6756833,105.1580405,15.2361959
412.1747,104.9343167,15.24814919
412.6745333,104.8312442,15.14194438
413.1743167,104.9288394,15.25703319
413.6746833,104.9056344,15.17547316
414.1811,104.6705903,15.14730092
414.68085,104.8459341,15.2538704
415.1802667,104.9260954,15.28823401
415.6810667,104.6655108,15.044477
416.1800333,104.6785546,15.33795564
416.6798,104.7643054,15.31722824
417.1789,104.7006605,15.14443212
417.6789333,104.8328044,15.41061548
418.1782667,104.8358448,15.24310644
418.6779667,104.7616427,15.31557419
419.1775333,104.6970783,15.37064228
419.6779167,104.8012799,15.39674377
420.17795,104.609525,15.44053089
420.6776833,104.7268383,15.28872763
421.1768,104.7008331,15.59920745
421.6759833,104.8401194,15.30170087
422.17565,104.5754712,15.48375699
422.67525,104.5873223,15.56217397
423.1757667,104.7124703,15.35587086
423.6821833,104.633509,15.26248395
424.1815333,104.7090391,15.33693761
424.68135,104.9271697,15.5957347
425.1822,104.7821847,15.61921508
425.6811667,104.8633852,15.66903872
426.1811667,104.634934,15.56271123
426.6809333,104.7789284,15.59344708
427.1800167,104.6081546,15.56429052
427.6795667,104.5606533,15.36476738
428.1801667,104.3178248,15.58555073
428.6799167,104.6424713,15.43890802
429.179,104.3270797,15.52698808
429.67905,104.7187121,15.79958076
430.1782333,104.3896557,15.56462035
430.6780333,104.6379601,15.64831375
431.1790167,104.751094,15.72535963
431.6780333,104.3247744,15.57436739
432.17805,104.4814871,15.88586681
432.6778,104.3442916,15.70646873
433.1770333,104.6174236,15.81380278
433.6767667,104.2069439,15.70188002
434.1770333,104.7096401,15.77385983
434.6767667,104.4042905,15.54355779
435.1832833,104.2395855,15.74536135
435.6830167,104.6075358,15.67772695
436.1834167,104.4823408,15.82794892
436.6831833,104.1569503,15.6640145
437.1822833,104.3453116,15.83810207
437.6823,104.3325866,15.63407566
438.1812833,104.4426499,15.89260935
438.68105,104.3473633,15.81727154
439.1806667,104.3373749,15.68747738
439.6812667,104.3118121,15.5185848
440.1802167,104.2531301,15.7550359
440.6800167,104.331657,15.7177349
441.1801167,104.3148382,15.84226871
441.6794167,104.5035951,15.7951235
442.1802833,104.331698,15.87478566
442.68005,104.2424464,15.96305724
443.1791,104.2598514,15.8244781
443.67915,104.3897738,15.92844121
444.1782333,104.1293171,15.99694322
444.6781167,103.8951022,15.65074708
445.1791333,104.0684895,16.01422721
445.6781333,104.1791245,15.96280723
446.17815,104.0298703,15.79247874
446.6779167,104.0174163,16.08902192
447.1854833,104.0543451,16.0274147
447.6844833,104.0914005,16.16810196
448.18455,104.0478921,15.97981484
448.6843167,104.0400013,16.18957635
449.1838833,103.8952903,16.09395948
449.6845,103.8650222,15.93436961
450.18455,104.1659348,16.0270858
450.6843333,103.7400228,16.34289131
451.1833667,103.9814688,16.03938662
451.6828333,103.6885672,16.2081605
452.1835167,104.3499037,16.2993832
452.6833167,104.0266988,16.06541312
453.1833667,103.7631689,15.86503099
453.6823667,103.7034669,15.99798434
454.1821,104.0021086,15.98382533
454.68175,104.0588773,16.20063288
455.1823667,103.7601319,16.23106726
455.6813833,103.6419926,16.16738058
456.1813833,103.8153883,16.31382338
456.6811833,103.7296518,16.06048815
457.18025,103.9422469,16.16849135
457.6799167,103.6580754,16.31546657
458.1804,103.6970129,16.19422341
458.68015,103.7671568,16.33128071
459.1792167,103.9158734,16.01956323
459.6792833,103.6422527,16.26074432
460.1855167,103.6887364,16.43454453
460.6851333,103.610391,16.45571183
461.18545,103.6983236,16.33906549
461.6851333,103.7241466,16.3626119
462.1840167,103.5539672,16.23329914
462.6844167,103.6689956,16.3021808
463.1834333,103.7875973,16.41831874
463.6829333,103.9017381,16.28910249
464.1836,103.5976297,16.4659808
464.6834167,103.5566997,16.29962682
465.18245,103.4585805,16.36795129
465.6826,103.6856055,16.35582625
466.1814833,103.5683191,16.58680668
466.6812833,103.4500118,16.45576797
467.1805,103.74568,16.53063597
467.6801167,103.3704342,16.53232416
468.1878667,103.8287765,16.60123524
468.6876,103.2978894,16.45665312
469.18665,103.694347,16.63332622
469.686,103.3538609,16.47587271
470.1868667,103.7764843,16.44992558
470.68535,103.3101021,16.4498347
471.1856833,103.3804887,16.45390003
471.6846833,103.2410761,16.64076907
472.1847167,103.8291617,16.42197713
472.6845,103.387268,16.54227271
473.18355,103.5608357,16.43941236
473.6831667,103.4471109,16.42829171
474.1836667,103.3706593,16.5946749
474.6834833,103.3239348,16.65095474
475.18255,103.5239424,16.89730614
475.6825667,103.6571609,16.73649409
476.18155,103.2550435,16.65780542
476.6884167,103.5420774,16.68156712
477.1888833,103.4244432,16.75908264
477.6879167,103.2669069,16.63978698
478.18795,103.2859567,16.88316671
478.6876833,103.4924075,16.87747062
479.1867667,103.2833342,16.7470059
479.6865,103.2405318,16.85937823
480.18695,103.0163972,16.87149431
480.6866833,103.3586902,16.81340582
481.1867333,102.9447233,16.62006533
481.68575,103.2104583,16.68858362
482.1852333,103.0895771,16.61935673
482.68495,103.2811066,17.25686905
483.1857,103.3832916,16.98085466
483.68475,103.4103633,16.84829242
484.1848167,103.3504735,16.76824918
484.6845833,103.1819882,16.95376736
485.1836333,103.0915227,16.97376555
485.6832667,103.1279313,16.68988316
486.1837667,103.1516145,16.88124236
486.6835833,103.016762,16.80827226
487.1900167,103.241765,17.00838853
487.6896667,103.1195356,17.11011517
488.1901667,102.9553862,16.88527123
488.6899667,103.0210657,17.05630731
489.1890167,103.1669606,17.21697555
489.6890333,103.3804442,16.9997134
490.1882333,102.9201645,17.1798574
490.688,103.1811149,16.94803108
491.1877833,102.911502,16.88296539
491.6880333,103.1019427,17.12510687
492.1880667,102.788349,16.95787913
492.6878,103.3528049,17.09727797
493.1868667,103.0497783,17.2542828
493.68635,102.949039,17.09174395
494.1870667,102.9953845,17.10243063
494.6868,102.6426204,17.31592237
495.1869,102.7040111,17.00417629
495.6858833,102.9552092,17.15703194
496.1855,102.6642665,17.07785071
496.6853667,102.7849688,17.16565849
497.1859167,102.6958794,17.0418769
497.6849,102.8983414,17.09685205
498.1849833,102.7692367,17.2000023
498.6847333,102.7456177,17.23927453
499.1923333,102.8073186,17.14067795
499.69235,102.6936874,17.26378019
500.1913167,102.44319,17.12457382
500.6911167,102.791411,17.51020787
501.19085,102.6643029,17.3947727
501.6913,102.5073308,17.55313953
502.1913,102.662718,17.48788242
502.69015,102.6080758,17.342949
503.19025,102.6464228,17.36804418
503.6894667,102.6579129,17.29239423
504.1903667,102.4970751,17.30121626
504.6901167,102.7012586,17.32418767
505.1892333,102.7761513,17.36870874
505.6892,102.5241248,17.4249273
506.1882,102.684034,17.48644338
506.68795,102.8265867,17.37084431
507.1875333,102.4357215,17.56319692
507.6882,102.6942459,17.49475015
508.1873,102.5813096,17.57227909
508.6869167,102.6241135,17.41197723
509.1871,102.4913543,17.32894912
509.6864667,102.6070637,17.34040263
510.1872333,102.2291865,17.23400612
510.687,102.5170824,17.48579234
511.1861333,102.6005223,17.56263442
511.6930167,102.6174131,17.58307547
512.1936667,102.6758572,17.64908906
512.6933667,102.2966685,17.65533378
513.1935,102.2785414,17.48265218
513.69265,102.1817496,17.48234632
514.1936667,102.7825652,17.58416645
514.6933833,102.3204301,17.60959117
515.1925,102.5084735,17.78378442
515.6924667,102.6554678,17.8270926
516.1922667,102.4963678,17.79088717
516.6934,102.1199931,17.50237733
517.1925167,102.5611197,17.98201269
517.6925,102.3515181,17.96443303
518.1923167,102.2982851,17.67152463
518.6934167,102.2494773,17.88754698
519.1925,102.671586,18.1103083
519.6925,102.4811608,17.80865169
520.1922167,102.253377,17.60919436
520.69215,102.1482774,17.81127167
521.1925167,101.9932191,17.9128411
521.6925167,101.8454118,17.7032321
522.1921167,102.1974493,17.82045481
522.6921833,101.9886186,17.62100442
523.1925667,102.4163036,18.01699332
523.6925833,102.3224791,17.75389721
524.1921667,102.319969,17.99031715
524.6922167,101.9710764,17.90031777
525.1925833,102.3162347,17.79282333
525.69255,102.107023,17.89135374
526.19225,102.0997717,17.85805076
526.6934833,102.0119355,18.01963225
527.1926,101.9590242,17.70605513
527.6926,102.1911671,17.87449142
528.1921,101.9996473,17.93682123
528.6920667,101.920462,18.09425218
529.1926667,102.0898686,17.88651484
529.6926667,102.1409855,18.10671251
530.1917833,102.1114204,17.93313897
530.6917,101.9183577,18.11113287
531.1927,102.0100272,18.05305538
531.6926167,101.9365492,18.08078889
532.1915833,101.9653055,18.03811868
532.6913833,102.1042975,18.20788902
533.1914667,102.0497532,17.93655344
533.6914333,101.5786699,18.12422532
534.1911,101.8030594,18.10087641
534.6916167,101.8928,18.02212733
535.19165,101.7570064,18.1246191
535.69145,102.1202165,18.04239543
536.19075,102.0028189,18.1490372
536.6916667,101.9154927,18.3371749
537.19805,102.0578735,18.34093574
537.6978,101.8161427,18.14059678
538.1977667,101.8855111,18.10816421
538.698,101.7965657,18.30627963
539.1980333,101.6667647,18.16892579
539.6978,101.9292118,18.03938486
540.19745,102.0155057,18.07506231
540.6980667,101.74986,18.22928524
541.1980833,101.6089902,18.21448393
541.6978167,101.9614113,18.53513988
542.1971,101.4495713,18.03334295
542.6980667,101.5468257,18.19103093
543.1970667,101.9346518,18.04094498
543.6978333,101.8909119,18.35588314
544.1969833,101.5824671,18.35812231
544.6967667,101.6100172,18.28307496
545.1971167,102.0019775,18.4825354
545.6968167,101.6915247,18.33714127
546.1969667,101.5450363,18.26681698
546.6966333,101.690766,18.28947353
547.1971,101.617065,18.17947443
547.6968333,101.9363918,18.53941275
548.197,101.4606742,18.43952575
548.6965,101.4259033,18.21291202
549.1971333,101.6305902,18.23449662
549.6968333,101.8501709,18.49176537
550.197,101.6210685,18.45018729
550.6963333,101.4494549,18.47688702
551.1971333,101.819503,18.68349279
551.6968667,101.341142,18.52238852
552.197,101.6504354,18.66951957
552.6961333,101.4531747,18.46492828
553.1971667,101.4158201,18.45139658
553.69685,101.4147761,18.46505339
554.196,101.6563613,18.61392376
554.696,101.5397268,18.48646558
555.1971667,101.4262935,18.50572035
555.6968833,101.4570335,18.43654995
556.1960333,101.2488447,18.35684385
556.6960667,101.4135048,18.64720557
557.1957667,101.580307,18.64566435
557.6968833,101.5299858,18.57158871
558.1960833,101.7001388,18.72422786
558.6961,101.6502237,18.67832037
559.1957333,101.0452785,18.52206931
559.6968833,101.2131766,18.61298459
560.1960833,101.1472397,18.6887868
560.6961,101.1207496,18.58075703
561.1956,101.2069577,18.62711844
561.6954833,101.5449252,18.55870315
562.1960833,101.3730616,18.71016818
562.6961167,101.2750359,18.80623257
563.1954,101.5403985,18.931625
563.6954,101.2840355,18.72095967
564.1961,101.3233865,18.72058743
564.6961167,101.5647814,18.79296053
565.19515,101.6323636,18.80128187
565.6951167,100.9797324,18.80912529
566.2024833,101.2007658,18.65852037
566.7025167,101.3412225,18.70026462
567.20215,101.4662008,19.00428493
567.7033667,101.2047029,18.9066485
568.2025,101.2217511,18.75578041
568.7026,101.4218626,18.98929499
569.2019667,101.4146303,18.70598191
569.70195,101.4119155,18.90955114
570.2025167,101.5510605,19.0149541
570.7025167,101.1020048,18.96421112
571.2019,101.2510893,18.65957252
571.7018667,101.3122303,19.02746968
572.2028333,101.4805113,19.02425943
572.7025333,101.2561583,18.75282471
573.2019,101.3928125,18.91687649
573.70205,100.9836074,19.06607911
574.2025,101.1060789,19.04503806
574.7025333,101.5326105,19.16733972
575.2021,101.0636162,18.91412779
575.7034167,101.0262782,18.81310352
576.20255,101.1872063,18.87006761
576.7026,101.3591911,19.12191387
577.2024167,101.1848609,19.2918241
577.7034,101.0078871,18.94128675
578.2036333,100.8698396,19.10860016
578.70265,101.2358866,19.17487246
579.2039167,101.0131886,19.12755909
579.7034333,100.9664583,18.97350394
580.2036,100.6200763,19.12458069
580.7028667,101.0416126,19.00915797
581.2037333,100.8283416,19.04652215
581.70345,100.8885098,19.06727375
582.2025833,101.26172,19.22556106
582.7026167,100.790982,19.01272021
583.2022833,100.8973368,19.31078025
583.7021333,100.9401712,18.96931268
584.2026167,100.9037833,19.05330488
584.7026333,101.0817275,19.06646499
585.2017833,101.0504917,19.37536751
585.7014,100.93863,19.25734304
586.2012333,100.8297956,19.1642823
586.7015333,101.0012683,19.54280932
587.20155,100.9920759,19.12152858
587.7013333,100.9261568,19.26455661
588.2004833,100.8516935,19.29728798
588.7001167,100.7519622,19.34359192
589.2006,100.9328033,19.19562401
589.70035,100.762522,19.34720625
590.1994667,100.8306723,19.27910329
590.6994833,100.7640347,19.59112341
591.1986,100.8928733,19.15758484
591.6983167,100.8341781,19.4398959
592.1981,100.6377751,19.26124348
592.7058667,100.8704324,19.406537
593.20495,100.8323938,19.40904832
593.7046,100.7692319,19.52295927
594.2042667,100.6012729,19.19555735
594.7048,100.6207009,19.37551902
595.2038167,100.6940969,19.41893045
595.70355,100.7774567,19.47289061
596.2037,100.979446,19.46348448
596.70275,100.7160303,19.47578456
597.2023667,100.7650116,19.4683676
597.7021167,100.5890664,19.45792656
598.2027,100.6589232,19.47087654
598.7017,100.5324364,19.43513879
599.20175,100.8193181,19.37574521
599.7014333,100.4910746,19.5482998
600.2007,100.7828273,19.70562426
600.7004167,100.4253744,19.4543086
601.2007167,100.5250948,19.33706758
601.7004333,100.4829048,19.40328466
602.2002667,100.5795214,19.46220746
602.6995333,100.467005,19.36253621
603.19895,100.5783395,19.59504996
603.7067667,100.6761571,19.6808775
604.2059333,100.7575364,19.6319127
604.70595,100.5995036,19.44823901
605.2050667,100.5875283,19.63717813
605.7047833,100.3633942,19.5742182
606.2045833,100.5305648,19.66201514
606.7049333,100.4844311,19.33884164
607.2038,100.4933681,19.61563234
607.7036167,100.3305045,19.58967374
608.2037667,100.5041573,19.4892514
608.7029333,100.39183,19.38531971
609.2026833,100.3758111,19.75961926
609.7024167,100.4658842,19.60676679
610.2028,100.57597,19.6472681
610.7017833,100.5865147,19.7686469
611.2018,100.4380048,19.80269332
611.7015333,100.2895169,19.79476203
612.2007,100.6787715,19.82283806
612.7004,100.4438139,19.6901953
613.2007667,100.4312727,19.75484302
613.7078667,100.3808042,19.64329585
614.2069833,100.3031537,19.7334989
614.7066333,100.3491385,19.69803285
615.20715,100.3623418,19.77177364
615.70685,100.2691505,19.6483064
616.2059667,100.3627995,19.87020859
616.706,100.3784604,19.71313156
617.20505,100.2166862,19.82609022
617.7047833,100.2671004,19.92282215
618.2044,100.3972418,19.72175992
618.7049667,100.2552672,19.85660949
619.20395,100.1577679,19.76680641
619.7037167,100.1968353,19.83463957
620.20385,100.3202576,19.9147585
620.7029667,100.2742508,19.79113075
621.2026167,100.0779887,19.78666186
621.7024333,99.97345045,19.7915554
622.2028667,100.0762231,19.98254013
622.7018667,100.3063891,19.94303596
623.2018833,100.3812918,19.93025552
623.7016,100.0300909,19.84001236
624.2092333,100.1747781,19.99207352
624.7082167,100.1558461,19.91690378
625.2082167,100.1735182,19.82668528
